rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,lineage_depth,draft_name,latest_rev,draft_title,draft_type,revision_count,publication_year,is_final_draft
/api/v1/doc/document/rfc7020/,7020,rfc7020,The Internet Numbers Registry System,2013-08-24 12:35:11+00:00,/api/v1/doc/document/draft-housley-rfc2050bis/,/api/v1/doc/document/draft-housley-rfc2050bis/,0,draft-housley-rfc2050bis,02,The Internet Numbers Registry System,/api/v1/name/doctypename/draft/,3,2013,True
/api/v1/doc/document/rfc6986/,6986,rfc6986,GOST R 34.11-2012: Hash Function,2013-08-29 00:17:00+00:00,/api/v1/doc/document/draft-dolmatov-gost34112012/,/api/v1/doc/document/draft-dolmatov-gost34112012/,0,draft-dolmatov-gost34112012,01,GOST R 34.11-2012: Hash Function,/api/v1/name/doctypename/draft/,2,2013,True
/api/v1/doc/document/rfc7007/,7007,rfc7007,Update to Remove DVI4 from the Recommended Codecs for the RTP Profile for Audio and Video Conferences with Minimal Control (RTP/AVP),2013-08-29 00:17:01+00:00,/api/v1/doc/document/draft-ietf-avtcore-avp-codecs/,/api/v1/doc/document/draft-terriberry-avp-codecs/,1,draft-terriberry-avp-codecs,00,Update to Recommended Codecs for the AVP RTP Profile,/api/v1/name/doctypename/draft/,1,2013,False
/api/v1/doc/document/rfc7007/,7007,rfc7007,Update to Remove DVI4 from the Recommended Codecs for the RTP Profile for Audio and Video Conferences with Minimal Control (RTP/AVP),2013-08-29 00:17:01+00:00,/api/v1/doc/document/draft-ietf-avtcore-avp-codecs/,/api/v1/doc/document/draft-ietf-avtcore-avp-codecs/,0,draft-ietf-avtcore-avp-codecs,03,Update to Remove DVI4 from the Recommended Codecs for the RTP Profile for Audio and Video Conferences with Minimal Control (RTP/AVP),/api/v1/name/doctypename/draft/,4,2013,True
/api/v1/doc/document/rfc7008/,7008,rfc7008,A Description of the KCipher-2 Encryption Algorithm,2013-08-29 00:17:02+00:00,/api/v1/doc/document/draft-kiyomoto-kcipher2/,/api/v1/doc/document/draft-kiyomoto-kcipher2/,0,draft-kiyomoto-kcipher2,09,A Description of the KCipher-2 Encryption Algorithm,/api/v1/name/doctypename/draft/,10,2013,True
/api/v1/doc/document/rfc7017/,7017,rfc7017,IMAP Access to IETF Email List Archives,2013-08-29 00:17:02+00:00,/api/v1/doc/document/draft-sparks-genarea-imaparch/,/api/v1/doc/document/draft-sparks-genarea-imaparch/,0,draft-sparks-genarea-imaparch,08,IMAP Access to IETF Email List Archives,/api/v1/name/doctypename/draft/,9,2013,True
/api/v1/doc/document/rfc7022/,7022,rfc7022,Guidelines for Choosing RTP Control Protocol (RTCP) Canonical Names (CNAMEs),2013-09-03 22:45:13+00:00,/api/v1/doc/document/draft-ietf-avtcore-6222bis/,/api/v1/doc/document/draft-rescorla-avtcore-6222bis/,1,draft-rescorla-avtcore-6222bis,00,Guidelines for Choosing RTP Control Protocol (RTCP) Canonical Names (CNAMEs),/api/v1/name/doctypename/draft/,1,2013,False
/api/v1/doc/document/rfc7022/,7022,rfc7022,Guidelines for Choosing RTP Control Protocol (RTCP) Canonical Names (CNAMEs),2013-09-03 22:45:13+00:00,/api/v1/doc/document/draft-ietf-avtcore-6222bis/,/api/v1/doc/document/draft-ietf-avtcore-6222bis/,0,draft-ietf-avtcore-6222bis,06,Guidelines for Choosing RTP Control Protocol (RTCP) Canonical Names (CNAMEs),/api/v1/name/doctypename/draft/,7,2013,True
/api/v1/doc/document/rfc7026/,7026,rfc7026,Retiring TLVs from the Associated Channel Header of the MPLS Generic Associated Channel,2013-09-03 22:45:14+00:00,/api/v1/doc/document/draft-ietf-mpls-retire-ach-tlv/,/api/v1/doc/document/draft-farbryantrel-mpls-retire-ach-tlv/,1,draft-farbryantrel-mpls-retire-ach-tlv,02,Retiring TLVs from the Associated Channel Header of the MPLS Generic Associated Channel,/api/v1/name/doctypename/draft/,3,2013,False
/api/v1/doc/document/rfc7026/,7026,rfc7026,Retiring TLVs from the Associated Channel Header of the MPLS Generic Associated Channel,2013-09-03 22:45:14+00:00,/api/v1/doc/document/draft-ietf-mpls-retire-ach-tlv/,/api/v1/doc/document/draft-ietf-mpls-retire-ach-tlv/,0,draft-ietf-mpls-retire-ach-tlv,03,Retiring TLVs from the Associated Channel Header of the MPLS Generic Associated Channel,/api/v1/name/doctypename/draft/,4,2013,True
/api/v1/doc/document/rfc7002/,7002,rfc7002,RTP Control Protocol (RTCP) Extended Report (XR) Block for Discard Count Metric Reporting,2013-09-04 23:25:56+00:00,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-discard/,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-discard/,0,draft-ietf-xrblock-rtcp-xr-discard,15,RTP Control Protocol (RTCP) Extended Report (XR) Block for Discard Count Metric Reporting,/api/v1/name/doctypename/draft/,16,2013,True
/api/v1/doc/document/rfc7003/,7003,rfc7003,RTP Control Protocol (RTCP) Extended Report (XR) Block for Burst/Gap Discard Metric Reporting,2013-09-04 23:25:57+00:00,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-burst-gap-discard/,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-burst-gap-discard/,0,draft-ietf-xrblock-rtcp-xr-burst-gap-discard,14,RTP Control Protocol (RTCP) Extended Report (XR) Block for Burst/Gap Discard Metric Reporting,/api/v1/name/doctypename/draft/,15,2013,True
/api/v1/doc/document/rfc7004/,7004,rfc7004,RTP Control Protocol (RTCP) Extended Report (XR) Blocks for Summary Statistics Metrics Reporting,2013-09-04 23:25:58+00:00,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-summary-stat/,/api/v1/doc/document/draft-zorn-xrblock-rtcp-xr-al-stat/,1,draft-zorn-xrblock-rtcp-xr-al-stat,06,RTCP XR for Summary Statistics Metrics Reporting,/api/v1/name/doctypename/draft/,7,2013,False
/api/v1/doc/document/rfc7004/,7004,rfc7004,RTP Control Protocol (RTCP) Extended Report (XR) Blocks for Summary Statistics Metrics Reporting,2013-09-04 23:25:58+00:00,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-summary-stat/,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-summary-stat/,0,draft-ietf-xrblock-rtcp-xr-summary-stat,11,RTP Control Protocol (RTCP) Extended Report (XR) Blocks for Summary Statistics Metrics Reporting,/api/v1/name/doctypename/draft/,12,2013,True
/api/v1/doc/document/rfc7005/,7005,rfc7005,RTP Control Protocol (RTCP) Extended Report (XR) Block for De-Jitter Buffer Metric Reporting,2013-09-04 23:26:02+00:00,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-jb/,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-jb/,0,draft-ietf-xrblock-rtcp-xr-jb,14,RTP Control Protocol (RTCP) Extended Report (XR) Block for De-Jitter Buffer Metric Reporting,/api/v1/name/doctypename/draft/,15,2013,True
/api/v1/doc/document/rfc7018/,7018,rfc7018,Auto-Discovery VPN Problem Statement and Requirements,2013-09-04 23:26:03+00:00,/api/v1/doc/document/draft-ietf-ipsecme-ad-vpn-problem/,/api/v1/doc/document/draft-nir-ipsecme-p2p/,2,draft-nir-ipsecme-p2p,00,Creating Large Scale Mesh VPNs Problem Statement,/api/v1/name/doctypename/draft/,1,2013,False
/api/v1/doc/document/rfc7018/,7018,rfc7018,Auto-Discovery VPN Problem Statement and Requirements,2013-09-04 23:26:03+00:00,/api/v1/doc/document/draft-ietf-ipsecme-ad-vpn-problem/,/api/v1/doc/document/draft-ietf-ipsecme-p2p-vpn-problem/,1,draft-ietf-ipsecme-p2p-vpn-problem,02,Auto Discovery VPN Problem Statement and Requirements,/api/v1/name/doctypename/draft/,3,2013,False
/api/v1/doc/document/rfc7018/,7018,rfc7018,Auto-Discovery VPN Problem Statement and Requirements,2013-09-04 23:26:03+00:00,/api/v1/doc/document/draft-ietf-ipsecme-ad-vpn-problem/,/api/v1/doc/document/draft-ietf-ipsecme-ad-vpn-problem/,0,draft-ietf-ipsecme-ad-vpn-problem,09,Auto-Discovery VPN Problem Statement and Requirements,/api/v1/name/doctypename/draft/,10,2013,True
/api/v1/doc/document/rfc6987/,6987,rfc6987,OSPF Stub Router Advertisement,2013-09-11 00:32:27+00:00,/api/v1/doc/document/draft-ietf-ospf-rfc3137bis/,/api/v1/doc/document/draft-retana-ospf-rfc3137bis/,1,draft-retana-ospf-rfc3137bis,01,OSPF Stub Router Advertisement,/api/v1/name/doctypename/draft/,2,2013,False
/api/v1/doc/document/rfc6987/,6987,rfc6987,OSPF Stub Router Advertisement,2013-09-11 00:32:27+00:00,/api/v1/doc/document/draft-ietf-ospf-rfc3137bis/,/api/v1/doc/document/draft-ietf-ospf-rfc3137bis/,0,draft-ietf-ospf-rfc3137bis,04,OSPF Stub Router Advertisement,/api/v1/name/doctypename/draft/,5,2013,True
/api/v1/doc/document/rfc7010/,7010,rfc7010,IPv6 Site Renumbering Gap Analysis,2013-09-14 00:40:45+00:00,/api/v1/doc/document/draft-ietf-6renum-gap-analysis/,/api/v1/doc/document/draft-liu-6renum-gap-analysis/,1,draft-liu-6renum-gap-analysis,03,IPv6 Site Renumbering Gap Analysis,/api/v1/name/doctypename/draft/,4,2013,False
/api/v1/doc/document/rfc7010/,7010,rfc7010,IPv6 Site Renumbering Gap Analysis,2013-09-14 00:40:45+00:00,/api/v1/doc/document/draft-ietf-6renum-gap-analysis/,/api/v1/doc/document/draft-ietf-6renum-gap-analysis/,0,draft-ietf-6renum-gap-analysis,08,IPv6 Site Renumbering Gap Analysis,/api/v1/name/doctypename/draft/,9,2013,True
/api/v1/doc/document/rfc7011/,7011,rfc7011,Specification of the IP Flow Information Export (IPFIX) Protocol for the Exchange of Flow Information,2013-09-16 05:07:43+00:00,/api/v1/doc/document/draft-ietf-ipfix-protocol-rfc5101bis/,/api/v1/doc/document/draft-claise-ipfix-protocol-rfc5101bis/,1,draft-claise-ipfix-protocol-rfc5101bis,02,Specification of the IP Flow Information eXport (IPFIX) Protocol for the Exchange of IP Traffic Flow Information,/api/v1/name/doctypename/draft/,3,2013,False
/api/v1/doc/document/rfc7011/,7011,rfc7011,Specification of the IP Flow Information Export (IPFIX) Protocol for the Exchange of Flow Information,2013-09-16 05:07:43+00:00,/api/v1/doc/document/draft-ietf-ipfix-protocol-rfc5101bis/,/api/v1/doc/document/draft-ietf-ipfix-protocol-rfc5101bis/,0,draft-ietf-ipfix-protocol-rfc5101bis,10,Specification of the IP Flow Information Export (IPFIX) Protocol for the Exchange of Flow Information,/api/v1/name/doctypename/draft/,11,2013,True
/api/v1/doc/document/rfc7012/,7012,rfc7012,Information Model for IP Flow Information Export (IPFIX),2013-09-16 05:07:44+00:00,/api/v1/doc/document/draft-ietf-ipfix-information-model-rfc5102bis/,/api/v1/doc/document/draft-claise-ipfix-information-model-rfc5102bis/,1,draft-claise-ipfix-information-model-rfc5102bis,01,Information Model for IP Flow Information eXport (IPFIX),/api/v1/name/doctypename/draft/,2,2013,False
/api/v1/doc/document/rfc7012/,7012,rfc7012,Information Model for IP Flow Information Export (IPFIX),2013-09-16 05:07:44+00:00,/api/v1/doc/document/draft-ietf-ipfix-information-model-rfc5102bis/,/api/v1/doc/document/draft-ietf-ipfix-information-model-rfc5102bis/,0,draft-ietf-ipfix-information-model-rfc5102bis,10,Information Model for IP Flow Information Export (IPFIX),/api/v1/name/doctypename/draft/,11,2013,True
/api/v1/doc/document/rfc7013/,7013,rfc7013,Guidelines for Authors and Reviewers of IP Flow Information Export (IPFIX) Information Elements,2013-09-16 05:07:46+00:00,/api/v1/doc/document/draft-ietf-ipfix-ie-doctors/,/api/v1/doc/document/draft-trammell-ipfix-ie-doctors/,1,draft-trammell-ipfix-ie-doctors,03,Guidelines for Authors and Reviewers of IPFIX Information Elements,/api/v1/name/doctypename/draft/,4,2013,False
/api/v1/doc/document/rfc7013/,7013,rfc7013,Guidelines for Authors and Reviewers of IP Flow Information Export (IPFIX) Information Elements,2013-09-16 05:07:46+00:00,/api/v1/doc/document/draft-ietf-ipfix-ie-doctors/,/api/v1/doc/document/draft-ietf-ipfix-ie-doctors/,0,draft-ietf-ipfix-ie-doctors,07,Guidelines for Authors and Reviewers of IP Flow Information Export (IPFIX) Information Elements,/api/v1/name/doctypename/draft/,8,2013,True
/api/v1/doc/document/rfc7014/,7014,rfc7014,Flow Selection Techniques,2013-09-16 05:07:46+00:00,/api/v1/doc/document/draft-ietf-ipfix-flow-selection-tech/,/api/v1/doc/document/draft-ietf-ipfix-flow-selection-tech/,0,draft-ietf-ipfix-flow-selection-tech,18,Flow Selection Techniques,/api/v1/name/doctypename/draft/,19,2013,True
/api/v1/doc/document/rfc7015/,7015,rfc7015,Flow Aggregation for the IP Flow Information Export (IPFIX) Protocol,2013-09-16 05:07:46+00:00,/api/v1/doc/document/draft-ietf-ipfix-a9n/,/api/v1/doc/document/draft-trammell-ipfix-a9n/,1,draft-trammell-ipfix-a9n,04,Flow Aggregation for the IP Flow Information Export (IPFIX) Protocol,/api/v1/name/doctypename/draft/,5,2013,False
/api/v1/doc/document/rfc7015/,7015,rfc7015,Flow Aggregation for the IP Flow Information Export (IPFIX) Protocol,2013-09-16 05:07:46+00:00,/api/v1/doc/document/draft-ietf-ipfix-a9n/,/api/v1/doc/document/draft-ietf-ipfix-a9n/,0,draft-ietf-ipfix-a9n,08,Flow Aggregation for the IP Flow Information Export (IPFIX) Protocol,/api/v1/name/doctypename/draft/,9,2013,True
/api/v1/doc/document/rfc7025/,7025,rfc7025,Requirements for GMPLS Applications of PCE,2013-09-18 02:18:05+00:00,/api/v1/doc/document/draft-ietf-pce-gmpls-aps-req/,/api/v1/doc/document/draft-otani-pce-gmpls-aps-req/,1,draft-otani-pce-gmpls-aps-req,02,Requirements for GMPLS applications of PCE,/api/v1/name/doctypename/draft/,3,2013,False
/api/v1/doc/document/rfc7025/,7025,rfc7025,Requirements for GMPLS Applications of PCE,2013-09-18 02:18:05+00:00,/api/v1/doc/document/draft-ietf-pce-gmpls-aps-req/,/api/v1/doc/document/draft-ietf-pce-gmpls-aps-req/,0,draft-ietf-pce-gmpls-aps-req,09,Requirements for GMPLS Applications of PCE,/api/v1/name/doctypename/draft/,10,2013,True
/api/v1/doc/document/rfc7021/,7021,rfc7021,Assessing the Impact of Carrier-Grade NAT on Network Applications,2013-09-19 23:48:22+00:00,/api/v1/doc/document/draft-donley-nat444-impacts/,/api/v1/doc/document/draft-donley-nat444-impacts/,0,draft-donley-nat444-impacts,06,Assessing the Impact of Carrier-Grade NAT on Network Applications,/api/v1/name/doctypename/draft/,7,2013,True
/api/v1/doc/document/rfc7001/,7001,rfc7001,Message Header Field for Indicating Message Authentication Status,2013-09-20 19:56:45+00:00,/api/v1/doc/document/draft-ietf-appsawg-rfc5451bis/,/api/v1/doc/document/draft-kucherawy-rfc5451bis/,1,draft-kucherawy-rfc5451bis,04,Message Header Field for Indicating Message Authentication Status,/api/v1/name/doctypename/draft/,5,2013,False
/api/v1/doc/document/rfc7001/,7001,rfc7001,Message Header Field for Indicating Message Authentication Status,2013-09-20 19:56:45+00:00,/api/v1/doc/document/draft-ietf-appsawg-rfc5451bis/,/api/v1/doc/document/draft-ietf-appsawg-rfc5451bis/,0,draft-ietf-appsawg-rfc5451bis,10,Message Header Field for Indicating Message Authentication Status,/api/v1/name/doctypename/draft/,11,2013,True
/api/v1/doc/document/rfc7028/,7028,rfc7028,Multicast Mobility Routing Optimizations for Proxy Mobile IPv6,2013-09-20 19:56:46+00:00,/api/v1/doc/document/draft-ietf-multimob-pmipv6-ropt/,/api/v1/doc/document/draft-ietf-multimob-pmipv6-ropt/,0,draft-ietf-multimob-pmipv6-ropt,08,Multicast Mobility Routing Optimizations for Proxy Mobile IPv6,/api/v1/name/doctypename/draft/,9,2013,True
/api/v1/doc/document/rfc7006/,7006,rfc7006,Miscellaneous Capabilities Negotiation in the Session Description Protocol (SDP),2013-09-24 22:33:53+00:00,/api/v1/doc/document/draft-ietf-mmusic-sdp-miscellaneous-caps/,/api/v1/doc/document/draft-garcia-mmusic-sdp-miscellaneous-caps/,1,draft-garcia-mmusic-sdp-miscellaneous-caps,01,Miscellanoues Capabilities Negotiation in the Session Description Protocol (SDP),/api/v1/name/doctypename/draft/,2,2013,False
/api/v1/doc/document/rfc7006/,7006,rfc7006,Miscellaneous Capabilities Negotiation in the Session Description Protocol (SDP),2013-09-24 22:33:53+00:00,/api/v1/doc/document/draft-ietf-mmusic-sdp-miscellaneous-caps/,/api/v1/doc/document/draft-ietf-mmusic-sdp-miscellaneous-caps/,0,draft-ietf-mmusic-sdp-miscellaneous-caps,07,Miscellaneous Capabilities Negotiation in the Session Description Protocol (SDP),/api/v1/name/doctypename/draft/,8,2013,True
/api/v1/doc/document/rfc7019/,7019,rfc7019,Application-Layer Multicast Extensions to REsource LOcation And Discovery (RELOAD),2013-09-27 21:44:44+00:00,/api/v1/doc/document/draft-irtf-samrg-sam-baseline-protocol/,/api/v1/doc/document/draft-irtf-samrg-sam-baseline-protocol/,0,draft-irtf-samrg-sam-baseline-protocol,06,Application-Layer Multicast Extensions to REsource LOcation And Discovery (RELOAD),/api/v1/name/doctypename/draft/,7,2013,True
/api/v1/doc/document/rfc7031/,7031,rfc7031,DHCPv6 Failover Requirements,2013-09-27 21:44:44+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-failover-requirements/,/api/v1/doc/document/draft-mrugalski-dhc-dhcpv6-failover-requirements/,1,draft-mrugalski-dhc-dhcpv6-failover-requirements,00,DHCPv6 Failover Requirements,/api/v1/name/doctypename/draft/,1,2013,False
/api/v1/doc/document/rfc7031/,7031,rfc7031,DHCPv6 Failover Requirements,2013-09-27 21:44:44+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-failover-requirements/,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-failover-requirements/,0,draft-ietf-dhc-dhcpv6-failover-requirements,07,DHCPv6 Failover Requirements,/api/v1/name/doctypename/draft/,8,2013,True
/api/v1/doc/document/rfc7033/,7033,rfc7033,WebFinger,2013-09-27 21:44:45+00:00,/api/v1/doc/document/draft-ietf-appsawg-webfinger/,/api/v1/doc/document/draft-jones-appsawg-webfinger/,1,draft-jones-appsawg-webfinger,06,WebFinger,/api/v1/name/doctypename/draft/,7,2013,False
/api/v1/doc/document/rfc7033/,7033,rfc7033,WebFinger,2013-09-27 21:44:45+00:00,/api/v1/doc/document/draft-ietf-appsawg-webfinger/,/api/v1/doc/document/draft-ietf-appsawg-webfinger/,0,draft-ietf-appsawg-webfinger,18,WebFinger,/api/v1/name/doctypename/draft/,19,2013,True
/api/v1/doc/document/rfc6988/,6988,rfc6988,Requirements for Energy Management,2013-10-01 00:43:04+00:00,/api/v1/doc/document/draft-ietf-eman-requirements/,/api/v1/doc/document/draft-ietf-eman-requirements/,0,draft-ietf-eman-requirements,14,Requirements for Energy Management,/api/v1/name/doctypename/draft/,15,2013,True
/api/v1/doc/document/rfc7027/,7027,rfc7027,Elliptic Curve Cryptography (ECC) Brainpool Curves for Transport Layer Security (TLS),2013-10-02 22:13:30+00:00,/api/v1/doc/document/draft-merkle-tls-brainpool/,/api/v1/doc/document/draft-merkle-tls-brainpool/,0,draft-merkle-tls-brainpool,04,Elliptic Curve Cryptography (ECC) Brainpool Curves for Transport Layer Security (TLS),/api/v1/name/doctypename/draft/,5,2013,True
/api/v1/doc/document/rfc6950/,6950,rfc6950,Architectural Considerations on Application Features in the DNS,2013-10-09 16:21:14+00:00,/api/v1/doc/document/draft-iab-dns-applications/,/api/v1/doc/document/draft-iab-dns-applications/,0,draft-iab-dns-applications,07,Architectural Considerations on Application Features in the DNS,/api/v1/name/doctypename/draft/,8,2013,True
/api/v1/doc/document/rfc7023/,7023,rfc7023,"MPLS and Ethernet Operations, Administration, and Maintenance (OAM) Interworking",2013-10-09 16:21:16+00:00,/api/v1/doc/document/draft-ietf-pwe3-mpls-eth-oam-iwk/,/api/v1/doc/document/draft-mohan-pwe3-mpls-eth-oam-iwk/,1,draft-mohan-pwe3-mpls-eth-oam-iwk,01,MPLS and Ethernet OAM Interworking,/api/v1/name/doctypename/draft/,2,2013,False
/api/v1/doc/document/rfc7023/,7023,rfc7023,"MPLS and Ethernet Operations, Administration, and Maintenance (OAM) Interworking",2013-10-09 16:21:16+00:00,/api/v1/doc/document/draft-ietf-pwe3-mpls-eth-oam-iwk/,/api/v1/doc/document/draft-ietf-pwe3-mpls-eth-oam-iwk/,0,draft-ietf-pwe3-mpls-eth-oam-iwk,08,"MPLS and Ethernet Operations, Administration, and Maintenance (OAM) Interworking",/api/v1/name/doctypename/draft/,9,2013,True
/api/v1/doc/document/rfc7024/,7024,rfc7024,Virtual Hub-and-Spoke in BGP/MPLS VPNs,2013-10-09 16:21:16+00:00,/api/v1/doc/document/draft-ietf-l3vpn-virtual-hub/,/api/v1/doc/document/draft-rekhter-l3vpn-virtual-hub/,1,draft-rekhter-l3vpn-virtual-hub,02,Virtual Hub-and-Spoke in BGP/MPLS VPNs,/api/v1/name/doctypename/draft/,3,2013,False
/api/v1/doc/document/rfc7024/,7024,rfc7024,Virtual Hub-and-Spoke in BGP/MPLS VPNs,2013-10-09 16:21:16+00:00,/api/v1/doc/document/draft-ietf-l3vpn-virtual-hub/,/api/v1/doc/document/draft-ietf-l3vpn-virtual-hub/,0,draft-ietf-l3vpn-virtual-hub,08,Virtual Hub-and-Spoke in BGP/MPLS VPNs,/api/v1/name/doctypename/draft/,9,2013,True
/api/v1/doc/document/rfc7029/,7029,rfc7029,Extensible Authentication Protocol (EAP) Mutual Cryptographic Binding,2013-10-09 16:21:17+00:00,/api/v1/doc/document/draft-ietf-emu-crypto-bind/,/api/v1/doc/document/draft-hartman-emu-mutual-crypto-bind/,1,draft-hartman-emu-mutual-crypto-bind,00,EAP Mutual Cryptographic Binding,/api/v1/name/doctypename/draft/,1,2013,False
/api/v1/doc/document/rfc7029/,7029,rfc7029,Extensible Authentication Protocol (EAP) Mutual Cryptographic Binding,2013-10-09 16:21:17+00:00,/api/v1/doc/document/draft-ietf-emu-crypto-bind/,/api/v1/doc/document/draft-ietf-emu-crypto-bind/,0,draft-ietf-emu-crypto-bind,04,Extensible Authentication Protocol (EAP) Mutual Cryptographic Binding,/api/v1/name/doctypename/draft/,5,2013,True
/api/v1/doc/document/rfc7036/,7036,rfc7036,Object Identifier Registry for the Long-Term Archive and Notary Services (LTANS) Working Group,2013-10-09 16:21:17+00:00,/api/v1/doc/document/draft-housley-ltans-oids/,/api/v1/doc/document/draft-housley-ltans-oids/,0,draft-housley-ltans-oids,01,Object Identifier Registry for the Long-Term Archive and Notary Services (LTANS) Working Group,/api/v1/name/doctypename/draft/,2,2013,True
/api/v1/doc/document/rfc7034/,7034,rfc7034,HTTP Header Field X-Frame-Options,2013-10-10 21:04:41+00:00,/api/v1/doc/document/draft-ietf-websec-x-frame-options/,/api/v1/doc/document/draft-gondrom-x-frame-options/,1,draft-gondrom-x-frame-options,00,HTTP Header X-Frame-Options,/api/v1/name/doctypename/draft/,1,2013,False
/api/v1/doc/document/rfc7034/,7034,rfc7034,HTTP Header Field X-Frame-Options,2013-10-10 21:04:41+00:00,/api/v1/doc/document/draft-ietf-websec-x-frame-options/,/api/v1/doc/document/draft-ietf-websec-x-frame-options/,0,draft-ietf-websec-x-frame-options,12,HTTP Header Field X-Frame-Options,/api/v1/name/doctypename/draft/,13,2013,True
/api/v1/doc/document/rfc7035/,7035,rfc7035,Relative Location Representation,2013-10-17 22:06:40+00:00,/api/v1/doc/document/draft-ietf-geopriv-relative-location/,/api/v1/doc/document/draft-thomson-geopriv-relative-location/,1,draft-thomson-geopriv-relative-location,01,Relative Location Representation,/api/v1/name/doctypename/draft/,2,2013,False
/api/v1/doc/document/rfc7035/,7035,rfc7035,Relative Location Representation,2013-10-17 22:06:40+00:00,/api/v1/doc/document/draft-ietf-geopriv-relative-location/,/api/v1/doc/document/draft-ietf-geopriv-relative-location/,0,draft-ietf-geopriv-relative-location,08,Relative Location Representation,/api/v1/name/doctypename/draft/,9,2013,True
/api/v1/doc/document/rfc7037/,7037,rfc7037,RADIUS Option for the DHCPv6 Relay Agent,2013-10-17 22:06:47+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-radius-opt/,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-radius-opt/,0,draft-ietf-dhc-dhcpv6-radius-opt,14,RADIUS Option for the DHCPv6 Relay Agent,/api/v1/name/doctypename/draft/,15,2013,True
/api/v1/doc/document/rfc7038/,7038,rfc7038,Use of OSPF-MDR in Single-Hop Broadcast Networks,2013-10-19 00:43:59+00:00,/api/v1/doc/document/draft-ietf-ospf-manet-single-hop-mdr/,/api/v1/doc/document/draft-ietf-ospf-manet-single-hop-mdr/,0,draft-ietf-ospf-manet-single-hop-mdr,04,Use of OSPF-MDR in Single-Hop Broadcast Networks,/api/v1/name/doctypename/draft/,5,2013,True
/api/v1/doc/document/rfc7030/,7030,rfc7030,Enrollment over Secure Transport,2013-10-23 22:01:40+00:00,/api/v1/doc/document/draft-ietf-pkix-est/,/api/v1/doc/document/draft-pritikin-est/,1,draft-pritikin-est,02,Enrollment over Secure Transport,/api/v1/name/doctypename/draft/,3,2013,False
/api/v1/doc/document/rfc7030/,7030,rfc7030,Enrollment over Secure Transport,2013-10-23 22:01:40+00:00,/api/v1/doc/document/draft-ietf-pkix-est/,/api/v1/doc/document/draft-ietf-pkix-est/,0,draft-ietf-pkix-est,09,Enrollment over Secure Transport,/api/v1/name/doctypename/draft/,10,2013,True
/api/v1/doc/document/rfc7042/,7042,rfc7042,IANA Considerations and IETF Protocol and Documentation Usage for IEEE 802 Parameters,2013-10-23 22:01:41+00:00,/api/v1/doc/document/draft-eastlake-rfc5342bis/,/api/v1/doc/document/draft-eastlake-rfc5342bis/,0,draft-eastlake-rfc5342bis,05,IANA Considerations and IETF Protocol and Documentation Usage for IEEE 802 Parameters,/api/v1/name/doctypename/draft/,6,2013,True
/api/v1/doc/document/rfc7043/,7043,rfc7043,Resource Records for EUI-48 and EUI-64 Addresses in the DNS,2013-10-23 22:01:47+00:00,/api/v1/doc/document/draft-jabley-dnsext-eui48-eui64-rrtypes/,/api/v1/doc/document/draft-jabley-dnsext-eui48-eui64-rrtypes/,0,draft-jabley-dnsext-eui48-eui64-rrtypes,07,Resource Records for EUI-48 and EUI-64 Addresses in the DNS,/api/v1/name/doctypename/draft/,8,2013,True
/api/v1/doc/document/rfc7049/,7049,rfc7049,Concise Binary Object Representation (CBOR),2013-10-23 22:01:48+00:00,/api/v1/doc/document/draft-bormann-cbor/,/api/v1/doc/document/draft-bormann-cbor/,0,draft-bormann-cbor,09,Concise Binary Object Representation (CBOR),/api/v1/name/doctypename/draft/,10,2013,True
/api/v1/doc/document/rfc7032/,7032,rfc7032,LDP Downstream-on-Demand in Seamless MPLS,2013-11-01 05:24:22+00:00,/api/v1/doc/document/draft-ietf-mpls-ldp-dod/,/api/v1/doc/document/draft-beckhaus-ldp-dod/,1,draft-beckhaus-ldp-dod,01,LDP Downstream-on-Demand in Seamless MPLS,/api/v1/name/doctypename/draft/,2,2013,False
/api/v1/doc/document/rfc7032/,7032,rfc7032,LDP Downstream-on-Demand in Seamless MPLS,2013-11-01 05:24:22+00:00,/api/v1/doc/document/draft-ietf-mpls-ldp-dod/,/api/v1/doc/document/draft-ietf-mpls-ldp-dod/,0,draft-ietf-mpls-ldp-dod,09,LDP Downstream-on-Demand in Seamless MPLS,/api/v1/name/doctypename/draft/,10,2013,True
